"ID" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"STANDING" 2 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.36144437755102 -0.302206203816327 -0.253434083542857 0.902647777755102 -0.0377947824285714 -0.266009866857143 -0.954383557142857 -0.901317321632653 -0.89407107877551 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.335291644693878 -0.586147012244898 -0.647296002040816 -0.16396719 -0.0412587909579592 0.14569462592449 -0.343976630734694 -0.400859067959184 -0.138176481058776 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.660419534285714 -0.708604774693878 -0.65711420122449 -0.260727581428571 -0.400222037142857 -0.260727581428571 -0.400222037142857 -0.440667540204082 -0.445485397959184 -0.0833234490061225 -0.425839761428571 -0.672840561836735 -0.748651255510204 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.369815777346939 -0.297641062755102 -0.244081808302041 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.327421989591837 -0.590112916530612 -0.677831082857143 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.361626377102041 -0.352033091612245 -0.165554554220408 -0.372890348979592 -0.509929461428571 -0.419533108571429 -0.484935752040816 -0.531482693877551 -0.456841325204082 -0.734159449387755 -0.787781590816327
"STANDING" 5 0.281619956086957 -0.0215643780608696 -0.0975148450652174 -0.976262555 -0.925029413478261 -0.934519638695652 0.961047130869565 -0.0920179115506522 -0.0549565782608696 -0.991540582391304 -0.97387128 -0.946089540652174 0.07997748 0.0131760832223913 -0.00306589057065217 -0.964961573043478 -0.946502080434783 -0.972068851086957 -0.0320828783695652 -0.0576725836591304 0.102183198173913 -0.931009022391304 -0.956607003478261 -0.943037239130435 -0.09667435 -0.0428897913021739 -0.0576326564717391 -0.95180708826087 -0.976450752608696 -0.965338182826087 -0.948202731304348 -0.936435286086956 -0.948202731304348 -0.936435286086956 -0.96467685326087 -0.953608131956522 -0.930651546956522 -0.918862868695652 -0.970509820434783 -0.966736288695652 -0.969590253043478 -0.928583309347826 -0.950737664347826 -0.979817424565217 -0.927247996956522 -0.930796653043478 -0.965978855652174 -0.946195967826087 -0.968528182826087 -0.967148732173913 -0.951163330869565 -0.974227699565217 -0.923658758913043 -0.959935214782609 -0.939576081086957 -0.933835857826087 -0.955002830652174 -0.949380167173913 -0.940982800652174 -0.943765689130435 -0.952104783913044 -0.954986665434783 -0.935294865869565 -0.922231962173913 -0.968769997826087 -0.966231060652174
"STANDING" 4 0.242987664428571 -0.0227832893489796 -0.0728755772653061 -0.954465783469388 -0.852694215877551 -0.848676304163265 0.821104788979592 0.132242102904286 0.146248590408163 -0.945429605102041 -0.917875078367347 -0.892783140428571 0.0767008606877551 0.00198740872653061 -0.00369870373040816 -0.967696422653061 -0.959839150612245 -0.967163407142857 -0.0420289288142857 -0.0630403249795918 0.0799397218979592 -0.965214065918367 -0.933690247142857 -0.923012139795918 -0.091999338 -0.0436335730734694 -0.0509086258877551 -0.970046967959184 -0.975514029183673 -0.97173391 -0.889683630408163 -0.849581690408163 -0.889683630408163 -0.849581690408163 -0.968909245714286 -0.955146805306122 -0.900578006530612 -0.909395382857143 -0.977491083877551 -0.969744458163265 -0.959415025510204 -0.900933957346939 -0.90421904244898 -0.953063270408163 -0.842084506530612 -0.835930412065306 -0.968794871632653 -0.961122178367347 -0.963703090408163 -0.969509076122449 -0.961363806530612 -0.969262165510204 -0.957476173877551 -0.950733060204082 -0.934268665102041 -0.967730153265306 -0.926858033673469 -0.927310343265306 -0.891742013265306 -0.854123684285714 -0.957312489183674 -0.95147451244898 -0.937395402857143 -0.908703597959184 -0.971786696122449 -0.969039823877551
"LAYING" 1 0.279837834933333 -0.0171785707378667 -0.10717392652 -0.182107459853333 -0.0985357736266667 -0.358461265733333 0.9647435568 -0.10046323512 0.01999256508 -0.977491832533333 -0.968675868933333 -0.950591614533333 0.0788136044653333 0.0059249109704 -0.0146794244026667 -0.0868501988666667 -0.0215567525125333 -0.4745949896 -0.0358836692673333 -0.0656105562471067 0.100719084814 -0.4736376964 -0.3463099024 -0.177176758053333 -0.104621005193333 -0.0449278457066667 -0.064033675176 -0.4134513052 -0.552145872266667 -0.369398509733333 -0.131630523342667 -0.233561286954667 -0.131630523342667 -0.233561286954667 -0.157124873277453 -0.0283674083133333 -0.229279538466667 -0.418019288 -0.4825912996 -0.542481352933333 -0.12366996916 -0.0292162297146667 -0.368955094933333 -0.206893740173333 -0.196692158490667 -0.405064195333333 -0.139059655038667 -0.0660298134744 -0.431240203866667 -0.114045993317333 -0.0404055028933333 -0.5167786248 -0.344962801333333 -0.403089678933333 -0.139795226021333 -0.515230814266667 -0.32058722152 -0.265744454666667 -0.159858058010667 -0.398503274933333 -0.0431578962426667 -0.0176770739809333 -0.442161956266667 -0.502856645866667 -0.5540286432 -0.5595737588
"LAYING" 3 0.293558694511628 -0.0200056645122437 -0.112292136730233 0.26045993455814 -0.0107376335116279 -0.196460742959302 0.940530472558139 -0.0735210167906977 0.0290880908651163 -0.939859181395349 -0.938081539302326 -0.903122564651163 0.108564633348837 0.00487414690697674 -0.00123353548372093 0.199041602651163 -0.112641272660233 -0.330917049697674 -0.135363940302326 -0.0967176087581395 0.0812376941441861 -0.329876508302326 -0.327744513255814 -0.0635957204790698 -0.0584749208139535 -0.046089293044186 -0.0748557142767442 -0.412984609069767 -0.472789203023256 -0.247730019186047 0.211443412330233 0.156378042281395 0.211443412330233 0.156378042281395 0.0263385427451163 0.102941766323256 -0.0546938607627907 -0.297609095139535 -0.40915655627907 -0.488420762558139 0.194616143311628 -0.00143419225348837 -0.171416065446512 0.284282809069767 -0.0795759568976744 -0.279861658139535 0.163114168839767 -0.127436634809302 -0.255572532472093 0.127974717134884 -0.159976878593023 -0.406541146046512 -0.227001277744419 -0.285639912395349 0.0128432668488372 -0.368246239534884 -0.36168459627907 -0.176818394423256 0.217452861162791 -0.0609036424534884 0.145398454046512 0.0352729340883721 -0.323671770953488 -0.406143347883721 -0.479162961627907 -0.538881493488372
"LAYING" 2 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.161591924234043 -0.00555287692765957 -0.0738744931340426 0.931861027446808 -0.0565670278723404 0.0227527702016383 -0.959216072340426 -0.937039417446809 -0.864745838297872 0.0648829303510638 0.0266314282191489 -0.0513375831851064 -0.187220175510638 -0.177803083425532 -0.607520480212766 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.308534708121277 0.0411724668680851 -0.320509332297872 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.427291343617021 -0.60462905787234 -0.482244799361702 -0.0266623294757447 -0.211537480214383 -0.0266623294757447 -0.211537480214383 -0.262038042446809 -0.226010197889362 0.0438573846851064 -0.113062673542979 -0.523462968510638 -0.618272355319149 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.171957349438298 -0.051628469647234 -0.0342347233914894 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.247598320858298 -0.202796129097872 -0.662894135319149 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.34130162006383 0.171735785297872 -0.403822082765957 -0.166866721574468 -0.361437534680851 -0.153553147382979 -0.334365043829787 -0.265371689148936 -0.166969377765957 -0.600582998297872 -0.67129056212766
"LAYING" 5 0.276780826875 -0.0147241065416667 -0.108835658041667 -0.98586372625 -0.944058651458333 -0.942581155833333 0.95355054375 -0.0476955577916667 -0.03072129073125 -0.991631938125 -0.978839344375 -0.958929530208333 0.0756955219583333 0.0129802394585417 -0.00490465670958333 -0.9769813475 -0.962596085833333 -0.978718039583333 -0.0243830608033333 -0.0923192196666667 0.0972360524375 -0.926365337083333 -0.961195015208333 -0.9651924925 -0.102755682270833 -0.0388705630729167 -0.0551231947916667 -0.962100761875 -0.978798437916667 -0.980329281666667 -0.961292090833333 -0.952609013333333 -0.961292090833333 -0.952609013333333 -0.974969415625 -0.969643404166667 -0.926142929791667 -0.918110454583333 -0.977239141875 -0.972525205416667 -0.981131362291667 -0.9472655575 -0.956781495 -0.988284917083333 -0.945041095833333 -0.939282222083333 -0.976343739583333 -0.962819644375 -0.974895008958333 -0.979945837291667 -0.965140837291667 -0.981306153125 -0.92988951 -0.963743900833333 -0.965994372083333 -0.926979758541667 -0.960265345 -0.968213707708333 -0.957399806666667 -0.956473201041667 -0.969803666041667 -0.968528795208333 -0.943513282291667 -0.917737280416667 -0.973094946666667 -0.973468269791667
"LAYING" 4 0.272699841551724 -0.0174237770237931 -0.103329935913793 -0.982365473275862 -0.925924160517241 -0.941670765172414 0.848519930517241 -0.14045909627069 0.197986655189655 -0.97847419362069 -0.95591241362069 -0.951058230689655 0.0777307857241379 0.0152638705896552 -0.00651882680603448 -0.982429653103448 -0.971529576896552 -0.981139945689655 -0.0442422937931034 -0.0609755069310345 0.0772886227068966 -0.980037634137931 -0.967336083275862 -0.955582682586207 -0.0943133223793103 -0.0416937546724138 -0.0520392479648276 -0.982999774827586 -0.984684692586207 -0.983378696724138 -0.954118891206897 -0.942235971724138 -0.954118891206897 -0.942235971724138 -0.980389830862069 -0.97688148137931 -0.937553481206897 -0.952212204310345 -0.986253003448276 -0.982989102068966 -0.981672003793103 -0.942958823103448 -0.956131226034483 -0.982853590172414 -0.922293058896552 -0.938138218965517 -0.983005300517241 -0.971852806551724 -0.977957709655172 -0.98343522862069 -0.973280728965517 -0.983020283448276 -0.975726954137931 -0.971308324827586 -0.961954688275862 -0.981487575689655 -0.965528730517241 -0.957721429310345 -0.953628098448276 -0.944992104310345 -0.97709111362069 -0.975574161724138 -0.965018683793103 -0.952534706724138 -0.98378413637931 -0.982925250862069
"LAYING" 6 0.26150463 -0.0170545287811111 -0.103604059222222 -0.952593099259259 -0.946374328703704 -0.959289565740741 -0.399224212925926 -0.189527505185185 0.569532412777778 -0.930427158333333 -0.972308810185185 -0.963717373703704 0.0827303547962963 0.00591920153703704 -0.00832305378722222 -0.971353791481481 -0.963393600555556 -0.97630346462963 -0.01009842795 -0.127907919944444 0.121203551351852 -0.971372900555556 -0.942811711666667 -0.965438720740741 -0.101448254851852 -0.0339332824092593 -0.0591489076648148 -0.971149323888889 -0.957569303703704 -0.977962547777778 -0.948867477777778 -0.935997431111111 -0.948867477777778 -0.935997431111111 -0.972471955185185 -0.966801006666667 -0.92696682037037 -0.931382167222222 -0.967024227777778 -0.957655343518518 -0.955995608518519 -0.949146059074074 -0.964714885 -0.951370823518519 -0.947765615555556 -0.959076259259259 -0.971803644444444 -0.964178943888889 -0.973368783333333 -0.973531137592593 -0.965174040185185 -0.977778893148148 -0.962497306111111 -0.943894221481481 -0.961898463518518 -0.974296169074074 -0.942798800740741 -0.969895482962963 -0.944848043592593 -0.940880113518519 -0.966393729259259 -0.966393541481481 -0.939711879074074 -0.937981196851852 -0.958670594074074 -0.95911000462963
NA 3 0.288423316371429 -0.0159534716080952 -0.105724824610977 0.0904060980598883 0.0681762470280779 -0.198398013828078 0.927451250848485 -0.174880923071082 -0.0572598675548077 -0.950463315532468 -0.933408640008658 -0.912720549722944 0.0864645053541688 5.92180653246753e-05 -0.00981515897355844 -0.0588185223032381 -0.0712766432696113 -0.395303839711377 -0.0806418653695108 -0.0505439911348909 0.096722387609974 -0.330449551311861 -0.334960353101126 -0.272429397156364 -0.0702938465575238 -0.0529318227132814 -0.054092350979697 -0.387302588630649 -0.46774041835671 -0.328314245645429 0.0942055605869177 0.108921892105602 0.0942055605869177 0.108921892105602 -0.125431969221732 -0.028362207066684 -0.125524648520589 -0.251629917049455 -0.419546290778355 -0.446835325924987 0.0171026942621558 0.0598768258249351 -0.224027166685688 0.114809047837411 0.00284373697860606 -0.251261067148814 -0.0985315680617567 -0.120019401635931 -0.343509181189264 -0.103352445800841 -0.0820226651406641 -0.446312606732762 -0.218844851098095 -0.31667347370987 -0.166076316080693 -0.370596454317636 -0.355012065754961 -0.379421868749957 0.129347499346476 -0.0782908358148485 -0.0137376387026234 -0.0573697714226752 -0.293082222084528 -0.359154097134069 -0.443682500385939 -0.492020626505481
NA 2 0.262701618736612 -0.0263664007116922 -0.119333223280796 -0.244710794684192 -0.0177490266325527 -0.177781887665277 0.87219659490242 -0.295409694098361 -0.146513582014108 -0.948097885745511 -0.925970938821233 -0.903369708165496 0.0783102414969165 0.00699091202984387 -0.00440451525916472 -0.382007754610617 -0.353167184601632 -0.634235042260734 0.00632873554181889 -0.0885872053954863 0.0573135917271975 -0.48331236119516 -0.339538947474231 -0.24257127050751 -0.111402708179133 -0.0388481500698517 -0.0525627475767057 -0.562786964679547 -0.663964464949258 -0.565778941668103 -0.105702120589906 -0.250810400813302 -0.105702120589906 -0.250810400813302 -0.407082420133333 -0.403419256657299 -0.185394803817814 -0.337257392064091 -0.609997652586339 -0.666543625868072 -0.306210142824052 -0.14386335862306 -0.377082011628571 -0.223246809431858 -0.0201785936219204 -0.146355665043544 -0.412235726048868 -0.380637900636682 -0.601344089397346 -0.406706299231265 -0.368149912908275 -0.666110612974239 -0.412599805501795 -0.456783298621429 -0.302423739937315 -0.510204407473614 -0.287866298544731 -0.29698576113185 -0.271077906067166 -0.357853811058548 -0.374357132669165 -0.448857851443591 -0.452258805011553 -0.380424669926464 -0.659231891883294 -0.701645986600312
NA 5 0.279197881222293 -0.0161648629747106 -0.107156130892674 -0.984945923350222 -0.932870090595314 -0.941896062271691 0.94198576259658 -0.192076412857606 -0.0169569643602889 -0.988447078220393 -0.969803553622546 -0.955655835535149 0.0749311510239392 0.00890067954667828 -0.00375877953049145 -0.980938182780241 -0.965327744287524 -0.980146338473717 -0.0262411339239202 -0.0668674067334009 0.0788191469260925 -0.948164283673211 -0.962334233470551 -0.958435943983534 -0.0995216281411653 -0.0423750241490817 -0.0516791081094237 -0.9682066429829 -0.980803073552882 -0.977756683356555 -0.955379732678911 -0.948294405397087 -0.955379732678911 -0.948294405397087 -0.977971489943002 -0.97260436860038 -0.944555321855605 -0.932302970747308 -0.979439075547815 -0.97435624768841 -0.982386802488917 -0.944021519373021 -0.95910456239392 -0.986231171538949 -0.931239026927802 -0.937431704154528 -0.98100163369221 -0.965642489810006 -0.976924149860671 -0.982669141380621 -0.967599658790374 -0.982055971830272 -0.946190379157695 -0.966245762906903 -0.959726577409753 -0.949558184053198 -0.960586738423053 -0.961955959341355 -0.957532406960101 -0.951119404098417 -0.972307231614946 -0.971998381963268 -0.949974340671311 -0.933316850259658 -0.97583090150095 -0.974083840918303
NA 4 0.27396223663019 -0.0121838616184236 -0.106606941276918 -0.984443484693877 -0.939136953636875 -0.944025370505982 0.878701571688951 0.118067772033731 0.151516165842723 -0.980816168008445 -0.959610094534131 -0.95051861313019 0.0754978819679521 0.00512389499274117 -0.00168408538978241 -0.986040947325827 -0.975469540436313 -0.983285627382125 -0.0370620555030936 -0.0732335801256369 0.0788858068285574 -0.981904099049965 -0.969442041674877 -0.96046334914145 -0.0956810242240675 -0.0402646575811851 -0.0511346383335876 -0.98675617729064 -0.98741590817734 -0.984635788557354 -0.958026810675581 -0.943719469517241 -0.958026810675581 -0.943719469517241 -0.983429435453906 -0.980833942040816 -0.949973348184377 -0.954403949048557 -0.988643318634764 -0.985886790239268 -0.984076275277973 -0.950830343980296 -0.959818256644616 -0.984720939275158 -0.937026638705419 -0.939957145873329 -0.986251592456017 -0.975645597522871 -0.98070204382829 -0.987103402406756 -0.977114399936664 -0.984494994032372 -0.978475651576355 -0.974455360724842 -0.963023905904293 -0.983117376790992 -0.967068398374384 -0.963378745158339 -0.955512798923997 -0.946267802714286 -0.980490124152006 -0.980232255552428 -0.966533532730471 -0.954867052799437 -0.98653453442646 -0.98578427955665
NA 6 0.267917356179079 -0.0181948563705566 -0.107076672020537 -0.962330770787588 -0.943323139485605 -0.945452702967626 -0.356630752259757 0.668498651412028 0.538230564582981 -0.945176585170186 -0.961227339924504 -0.947964815740243 0.0815274055893794 0.0113297762246897 -0.0050299148995755 -0.981255945252719 -0.972193917504798 -0.98018542703135 -0.0171168809093707 -0.0902642377777991 0.124507474285349 -0.968053044492003 -0.96469484777991 -0.964044921356366 -0.101847837196673 -0.038694454799366 -0.0635135573285988 -0.976944136321177 -0.981420728349328 -0.985026788816379 -0.938788816856686 -0.931446517182981 -0.938788816856686 -0.931446517182981 -0.980063417984645 -0.97548278621881 -0.939808396110045 -0.941729609909149 -0.983583729424184 -0.977744841541907 -0.968223405380678 -0.952984619720409 -0.958928814619322 -0.960441384290659 -0.942096514990403 -0.942517907564235 -0.981054827146513 -0.972424642386436 -0.977355924772873 -0.983269683902751 -0.97402206053103 -0.981651320978887 -0.963247922021305 -0.968877589846449 -0.964606999347409 -0.969869306052463 -0.962965663704415 -0.96723220349968 -0.947951963639155 -0.933938856426615 -0.975431378150992 -0.974549162565579 -0.955993676148433 -0.943078616227767 -0.978901288784389 -0.977635484900832
NA 1 0.276074022869693 -0.0180968579540102 -0.108811801362152 -0.325324330783536 -0.00843677899406296 -0.277787213965351 0.932060903008785 -0.206015466737189 -0.0678019727674129 -0.97780566363836 -0.966515745849195 -0.954530766244509 0.07676365872153 0.010662407912922 -0.00260970625974451 -0.290343512755161 -0.112952043956444 -0.490439785534685 -0.0325096891746413 -0.0698302873740996 0.0842710062992493 -0.468591095464275 -0.342993741314795 -0.342361457237189 -0.0940869858537628 -0.044514448083243 -0.0517083320283382 -0.368506408762006 -0.521216947020278 -0.454605600401098 -0.172219168903862 -0.341929518111911 -0.172219168903862 -0.341929518111911 -0.257276337585856 -0.238782982136684 -0.273378143446245 -0.385079523500586 -0.464513447721669 -0.512297959545168 -0.308140843571999 -0.0369627944234993 -0.34726039668604 -0.333588058829722 -0.057533698620388 -0.298848292051464 -0.329619979992657 -0.181014903000257 -0.460059650177804 -0.313514588728111 -0.0990958050716471 -0.519674289427884 -0.350167268421376 -0.386852925464993 -0.319653382669854 -0.508302137616955 -0.325507094922687 -0.412497450312591 -0.287508241965315 -0.478322537997804 -0.236425280402738 -0.248937872104956 -0.414180307731252 -0.473940656698463 -0.525481491143917 -0.531299337508053
"WALKING_UPSTAIRS" 4 0.2731190238 -0.0116982831966667 -0.105275470333333 -0.978456057333333 -0.928360480422167 -0.917261942666667 0.844629946833333 0.202464839966667 0.310939662233333 -0.9724794675 -0.954903256116667 -0.92768965835 0.0807553030833333 -0.0016367778875 -0.0143274970523333 -0.9820988365 -0.965741724333333 -0.979523982166667 -0.0361804472533333 -0.0740485584166667 0.0723597636083333 -0.981279067333333 -0.9499144645 -0.9469867025 -0.0988310747833333 -0.04283562715 -0.0505157686083333 -0.986032739666667 -0.980809156666667 -0.9795162955 -0.942042764333333 -0.92399128967 -0.942042764333333 -0.92399128967 -0.979879152166667 -0.969403419666667 -0.94457089 -0.933672114333333 -0.9857571085 -0.977133240166667 -0.978742358 -0.940131602 -0.947007767666667 -0.978487354666667 -0.9271250541 -0.908769357 -0.981451812 -0.9641912945 -0.9760638885 -0.9845970285 -0.970520784666667 -0.981714632666667 -0.977535776833333 -0.959329168333333 -0.948747775333333 -0.982528546666667 -0.945619506333333 -0.951535158166667 -0.943101237833333 -0.926353780316667 -0.969602564833333 -0.967997253333333 -0.952304286833333 -0.933954977666667 -0.97845476 -0.976842010166667
"WALKING_UPSTAIRS" 6 0.279959721194444 -0.0142629864502778 -0.110800924652778 -0.947735251944445 -0.913276301666667 -0.942945807916667 -0.418494577083333 0.632484075694444 0.771903907083333 -0.928781249027778 -0.958826938556945 -0.952435389166667 0.0752202242222222 0.00459834754236111 -0.00467438744166667 -0.970355191527778 -0.955151526805556 -0.974527011944444 -0.0208311371125 -0.09257231175 0.145003879319444 -0.956641905833333 -0.9618849625 -0.933251870694444 -0.100203934722222 -0.037608730565 -0.0702723568194445 -0.972092602916667 -0.980484171388889 -0.978636301805556 -0.934993799305555 -0.909407761152778 -0.934993799305555 -0.909407761152778 -0.971169779305555 -0.959849821805556 -0.926616373333333 -0.923911565972222 -0.981716936388889 -0.974201690972222 -0.953758542777778 -0.925524703472222 -0.954219235555555 -0.945656808055556 -0.912562856666667 -0.941163951388889 -0.969570326944444 -0.954833264305555 -0.970918941666667 -0.974126068055555 -0.9589609575 -0.976833164027778 -0.95336692 -0.964698258611111 -0.942570240416667 -0.958030986944444 -0.960711254583333 -0.936965638611111 -0.929818990972222 -0.913267251263889 -0.962654791527778 -0.955635614444444 -0.946055840972222 -0.923552358194444 -0.976638980972222 -0.972789020833333
"WALKING_UPSTAIRS" 1 0.27886459 -0.0167213607957174 -0.107112510934783 -0.00865921919565217 0.100384246321739 -0.213351968804348 0.936096410434783 -0.259644937173913 0.0233780056086957 -0.969643448043478 -0.963639340217391 -0.955147847391304 0.0627777634002174 0.0356746339782609 0.00443691445434783 0.0358787094391304 0.225542290191304 -0.313155902608696 0.0007771571 -0.0960880731804348 0.0775266594847826 -0.318537865869565 -0.486322106521739 -0.151439515130435 -0.132977562363043 -0.0321910702173913 -0.0569812455608696 -0.226656401521739 -0.651875468913043 -0.234278150891304 0.0722419121669565 -0.161591787478261 0.0722419121669565 -0.161591787478261 0.02291996735 0.111532924945652 -0.210608043717391 -0.390775683913044 -0.461999528913043 -0.503106312391304 -0.0994928588891304 0.145367520371739 -0.25521651373913 0.0243958191369565 0.00386841059347826 -0.253643608304348 -0.0367047077608696 0.159995613695652 -0.281973435652174 0.0180047785304348 0.213423556139739 -0.343195610652174 -0.144648652152174 -0.501176901956522 -0.083501182326087 -0.374496318695652 -0.481624411086957 -0.253173876956522 -0.0241584964891304 -0.381399308043478 0.0659727285 0.158286745226087 -0.438378722826087 -0.464019127391304 -0.553946121521739 -0.476405270434783
"WALKING_UPSTAIRS" 3 0.284458963861111 -0.0197999371686389 -0.1074157796 0.348618168333333 0.239812250944444 -0.325722718055556 0.921820641944444 -0.222215179444444 0.0412987957222222 -0.941242334722222 -0.945824352777778 -0.906594023333333 0.101584640833333 0.0211126110833333 0.0112499015 0.0869139849722222 0.0198613278611111 -0.477806646111111 -0.0779611213138889 -0.0697154455833333 0.0500708760555556 -0.237349190997222 -0.550303216666667 -0.280417950555556 -0.0901744530194444 -0.0355171408083333 -0.0481460161016667 -0.264848047888889 -0.640280071388889 -0.358762129444444 0.330999221944444 0.133267478527222 0.330999221944444 0.133267478527222 -0.0179784626888889 -0.0337640982530556 -0.161333309783333 -0.263921983758333 -0.459579670833333 -0.617659355833333 0.195348406222222 0.225766560777778 -0.322795653888889 0.402891960277778 0.167409716861111 -0.383242679444444 0.0383364203555556 -0.00309155313333333 -0.419534253611111 0.0404618458027778 -0.0270294444166667 -0.535893778333333 -0.0954349339722222 -0.525006840277778 -0.194915698805556 -0.284532358444444 -0.570339899444444 -0.377319033611111 0.155526858911111 -0.0575202606055556 0.0224783539805556 -0.118530349166667 -0.338417326388889 -0.341863671805556 -0.583510518055556 -0.697451438611111
"WALKING_UPSTAIRS" 2 0.248391534566667 -0.0268622561133333 -0.117550861738095 0.0835738640921429 0.250067523738095 -0.109613216345238 0.889454382857143 -0.33682691 -0.0957978990316667 -0.94063384047619 -0.941620221904762 -0.913153632142857 0.0877172239047619 0.0367082966285714 -0.033616970907381 -0.00853992680952381 -0.0575784544857143 -0.471703304761905 0.13497880785381 -0.181458414495238 0.0157359244619048 -0.301491709628571 -0.489417908809524 -0.157758060642857 -0.148450080695476 -0.0381312609738095 -0.067457054547619 -0.396699215238095 -0.704255415 -0.515697758571429 0.210282608333333 -0.158757474833333 0.210282608333333 -0.158757474833333 -0.0957840344357143 -0.0876501605595238 -0.1280319236 -0.2025581772 -0.568111869047619 -0.675633024285714 -0.0553996485285714 0.13068653882619 -0.228019952309524 0.132048813464286 0.230058772192857 -0.116753339559524 -0.0382449785166667 -0.0751829281833333 -0.414448875714286 -0.0677978520178572 -0.106099613648095 -0.528567802619048 -0.19545699252381 -0.523943751666667 -0.199313066142857 -0.338139776690476 -0.473882071666667 -0.222431794690476 -0.0866905123880952 -0.334126221428571 -0.0458020362119048 -0.151299835619048 -0.369902 -0.234023031571429 -0.667996003333333 -0.70987053452381
"WALKING_UPSTAIRS" 5 0.279040188913043 -0.016009504676087 -0.104181273926087 -0.981208566521739 -0.929663 -0.926380642173913 0.958805704565217 -0.181156581313043 -0.0116140890817391 -0.991887001521739 -0.971955481521739 -0.953964105652174 0.0753100621304348 0.0109475951308696 -0.00695865616173913 -0.969689616956522 -0.954292961521739 -0.973921856521739 -0.029126635623913 -0.0731457909065217 0.0761321487826087 -0.920065486304348 -0.950961202608696 -0.960425198695652 -0.0964718739782609 -0.043529978123913 -0.0518606903717391 -0.949099255652174 -0.976575723478261 -0.978410504130435 -0.949785342173913 -0.936840523695652 -0.949785342173913 -0.936840523695652 -0.971743663913043 -0.95340069 -0.925597440869565 -0.902225885434783 -0.973359166304348 -0.962734031521739 -0.97551466826087 -0.934483265217391 -0.943484432826087 -0.984135576956522 -0.930994429347826 -0.922768381086956 -0.968781345 -0.953657751304348 -0.968896371521739 -0.973663195652174 -0.95861502173913 -0.977953769130435 -0.917570550869565 -0.956724820217391 -0.961394529782609 -0.922654160652174 -0.948687480652174 -0.963750969782609 -0.944163922173913 -0.942210155652174 -0.953011540217391 -0.952915090434783 -0.929852289347826 -0.903664324130435 -0.963606943478261 -0.963978122826087
